0.017079824581742287, -0.739406943321228, -2.608703374862671,  0, 1.57, 0
0.03776811063289642, -0.7563827037811279, -2.597059965133667,  0, 1.57, 0
0.059100475162267685, -0.7733258605003357, -2.5846378803253174,  0, 1.57, 0
0.08067063987255096, -0.7902880311012268, -2.5721561908721924,  0, 1.57, 0
0.10228067636489868, -0.8072906732559204, -2.559819459915161,  0, 1.57, 0
0.1238906979560852, -0.8243461847305298, -2.5476486682891846,  0, 1.57, 0
0.14551131427288055, -0.8414719700813293, -2.535637378692627,  0, 1.57, 0
0.16715008020401, -0.8586835265159607, -2.5237677097320557,  0, 1.57, 0
0.1888217329978943, -0.8759959936141968, -2.5120184421539307,  0, 1.57, 0
0.21054179966449738, -0.8934260606765747, -2.5003714561462402,  0, 1.57, 0
0.2323320060968399, -0.9109877943992615, -2.4888081550598145,  0, 1.57, 0
0.25420475006103516, -0.9286965131759644, -2.477306365966797,  0, 1.57, 0
0.2761777639389038, -0.9465629458427429, -2.4658491611480713,  0, 1.57, 0
0.29827043414115906, -0.9646052718162537, -2.4544146060943604,  0, 1.57, 0
0.32053256034851074, -0.9828522205352783, -2.442983865737915,  0, 1.57, 0
0.34302768111228943, -1.0013614892959595, -2.4315249919891357,  0, 1.57, 0
0.36579108238220215, -1.0201588869094849, -2.419995069503784,  0, 1.57, 0
0.388864666223526, -1.0392718315124512, -2.408376693725586,  0, 1.57, 0
0.4122771620750427, -1.0587067604064941, -2.3966455459594727,  0, 1.57, 0
0.4360627830028534, -1.0784742832183838, -2.384774923324585,  0, 1.57, 0
0.4602610468864441, -1.0986104011535645, -2.3727309703826904,  0, 1.57, 0
0.48490795493125916, -1.119126558303833, -2.3604769706726074,  0, 1.57, 0
0.5100473165512085, -1.1400185823440552, -2.3479881286621094,  0, 1.57, 0
0.535717248916626, -1.1612763404846191, -2.335252285003662,  0, 1.57, 0
0.5619519948959351, -1.1828936338424683, -2.322258949279785,  0, 1.57, 0
0.5887686610221863, -1.204861044883728, -2.309011936187744,  0, 1.57, 0
0.6161750555038452, -1.2271596193313599, -2.2955243587493896,  0, 1.57, 0
0.6441442966461182, -1.2497483491897583, -2.2818238735198975,  0, 1.57, 0
0.6726213097572327, -1.272594690322876, -2.2679474353790283,  0, 1.57, 0
0.7015599012374878, -1.2956722974777222, -2.253941059112549,  0, 1.57, 0
0.7308499217033386, -1.3189125061035156, -2.239875555038452,  0, 1.57, 0
0.7603376507759094, -1.3422691822052002, -2.225811243057251,  0, 1.57, 0
0.7900036573410034, -1.3657771348953247, -2.2117745876312256,  0, 1.57, 0
